time,load,temp,rhum,dew_point,apparent_temp,precip,rain,snow,press,cloud,solar_rad,direct_rad,diffuse_rad,wind_sp,wind_dir,wrn_1_1,wrn_C_한파,wrn_D_건조,wrn_F_안개,wrn_H_폭염,wrn_O_해일,wrn_R_호우,wrn_S_대설,wrn_T_태풍,wrn_V_풍랑,wrn_W_강풍,wrn_Y_황사,정치,경제,사회,문화,국제,지역,스포츠,IT_과학,범죄,사고,재해,사회_사건사고
2013-05-30 13:00:00,2645.1,22.926,54.35556,13.226,24.22888,0.0,0.0,0.0,1001.72,9.0,946.0,756.0,190.0,13.0447235,242.02061,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 14:00:00,2640.3,23.576,51.248726,12.926001,24.450113,0.0,0.0,0.0,1001.2465,0.0,918.0,749.0,169.0,14.007655,244.09354,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 15:00:00,2613.0,23.726,48.669468,12.276,23.780624,0.0,0.0,0.0,1000.5585,0.0,827.0,666.0,161.0,14.658676,245.32315,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 16:00:00,2681.4,23.126,52.145676,12.776,22.692755,0.0,0.0,0.0,1000.2413,0.0,686.0,539.0,147.0,14.007655,244.09354,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 17:00:00,2724.3,22.526001,53.547966,12.626,21.466925,0.0,0.0,0.0,1000.12213,0.0,511.0,383.0,128.0,12.904882,239.85869,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 18:00:00,2709.6,21.526001,58.806255,13.126,20.930918,0.0,0.0,0.0,1000.2866,0.0,319.0,217.0,102.0,10.883676,235.78424,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 19:00:00,2633.4,19.976,62.61231,12.626,19.664516,0.0,0.0,0.0,1000.3329,0.0,137.0,73.0,64.0,7.7879906,236.3099,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 20:00:00,2156.4,17.976,69.323654,12.276,17.520212,0.0,0.0,0.0,1000.66016,0.0,17.0,4.0,13.0,7.9932966,234.16226,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 21:00:00,1139.7,16.026,79.21495,12.426001,15.693207,0.0,0.0,0.0,1001.58215,0.0,0.0,0.0,0.0,7.491114,234.78232,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 22:00:00,851.7,16.176,72.97268,11.326,15.79772,0.0,0.0,0.0,1001.98346,0.0,0.0,0.0,0.0,5.3999996,233.13002,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-30 23:00:00,515.7,16.226,71.545296,11.076,15.886322,0.0,0.0,0.0,1002.0841,0.0,0.0,0.0,0.0,4.6102495,218.65984,0,0,0,0,0,0,0,0,0,0,0,0,1128,5515,1544,3444,1230,1922,598,3120,0,244,0,0
2013-05-31 00:00:00,453.9,15.576,73.84,10.926001,15.229059,0.0,0.0,0.0,1002.25934,0.0,0.0,0.0,0.0,4.3498964,204.44394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 01:00:00,445.2,14.976,75.726234,10.726,14.708353,0.0,0.0,0.0,1002.04,0.0,0.0,0.0,0.0,3.396233,212.00534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 02:00:00,405.0,14.476,76.915985,10.476,14.247612,0.0,0.0,0.0,1002.02234,0.0,0.0,0.0,0.0,2.6208394,195.94547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 03:00:00,359.7,13.926001,78.385445,10.226,13.790609,0.0,0.0,0.0,1001.70593,0.0,0.0,0.0,0.0,1.484318,104.03627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 04:00:00,385.2,13.926001,77.6037,10.076,13.75388,0.0,0.0,0.0,1001.8049,0.0,0.0,0.0,0.0,1.4399999,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 05:00:00,388.8,13.626,77.81761,9.826,13.221546,0.0,0.0,0.0,1001.9922,0.0,0.0,0.0,0.0,2.5455842,98.13002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 06:00:00,402.0,13.376,78.302895,9.676001,12.877354,0.0,0.0,0.0,1002.0821,30.0,26.0,8.0,18.0,2.9024127,97.12492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 07:00:00,457.2,13.426001,87.40814,11.376,13.427984,0.0,0.0,0.0,1002.183,66.0,161.0,90.0,71.0,2.9024127,60.255207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 08:00:00,591.9,17.126,70.54027,11.726,17.344763,0.0,0.0,0.0,1001.62054,45.0,352.0,244.0,108.0,2.16,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 09:00:00,980.4,19.176,61.612206,11.626,19.41502,0.0,0.0,0.0,1002.08765,44.0,535.0,383.0,152.0,1.8,233.13002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 10:00:00,1804.5,20.776001,55.80059,11.626,21.806864,0.0,0.0,0.0,1001.6473,32.0,679.0,458.0,221.0,2.2768397,251.56496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 11:00:00,2569.5,22.176,50.544476,11.426001,23.63178,0.0,0.0,0.0,1000.80365,32.0,759.0,456.0,303.0,2.5455842,278.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 12:00:00,2644.2,23.476,47.025234,11.526,25.138842,0.0,0.0,0.0,1000.55,26.0,855.0,536.0,319.0,5.0528407,274.08554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 13:00:00,2663.4,24.276001,46.015705,11.926001,25.78542,0.0,0.0,0.0,1000.2796,11.0,874.0,557.0,317.0,7.2359104,264.2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 14:00:00,2742.3,24.826,45.713627,12.326,26.43052,0.0,0.0,0.0,1000.09973,1.0,890.0,683.0,207.0,7.9526596,264.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 15:00:00,2748.6,25.126,45.79568,12.626,26.628668,0.0,0.0,0.0,999.02057,9.0,846.0,689.0,157.0,7.5942073,264.55975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 16:00:00,2732.1,25.226,44.783325,12.376,25.717644,0.0,0.0,0.0,998.8257,60.0,702.0,558.0,144.0,7.9526596,264.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 17:00:00,2745.0,24.726,47.831703,12.926001,24.833025,0.0,0.0,0.0,998.0173,90.0,513.0,371.0,142.0,5.5887027,255.06853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 18:00:00,2743.5,23.776001,57.650166,14.926001,24.560673,0.0,0.0,0.0,998.1836,83.0,289.0,157.0,132.0,5.8603754,259.3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 19:00:00,2758.2,22.126,67.70901,15.876,23.081297,0.0,0.0,0.0,997.9305,100.0,135.0,62.0,73.0,7.2359104,275.7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 20:00:00,2637.3,21.126,64.52329,14.176001,21.753689,0.0,0.0,0.0,997.8969,100.0,16.0,1.0,15.0,5.04,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 21:00:00,1701.6,21.226,59.701912,13.076,21.938702,0.0,0.0,0.0,998.29645,100.0,0.0,0.0,0.0,1.8,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 22:00:00,877.2,20.276001,63.5044,13.126,20.949453,0.0,0.0,0.0,998.46216,100.0,0.0,0.0,0.0,2.1897945,260.53775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31 23:00:00,540.0,19.476,66.950096,13.176001,20.32883,0.0,0.0,0.0,998.5338,100.0,0.0,0.0,0.0,1.08,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-03 00:00:00,450.6,13.476,92.14812,12.226,13.34075,0.0,0.0,0.0,999.80896,8.0,0.0,0.0,0.0,5.6920996,71.564964,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 01:00:00,442.2,12.876,93.336555,11.826,12.757881,0.0,0.0,0.0,999.8866,12.0,0.0,0.0,0.0,4.6938257,57.528828,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 02:00:00,407.4,12.376,93.930855,11.426001,12.065186,0.0,0.0,0.0,999.9676,12.0,0.0,0.0,0.0,5.154415,65.22488,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 03:00:00,363.9,11.776,95.792015,11.126,11.3933935,0.0,0.0,0.0,999.6491,39.0,0.0,0.0,0.0,5.0142193,68.96242,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 04:00:00,386.4,12.676001,93.944664,11.726,12.506392,0.0,0.0,0.0,999.8794,83.0,0.0,0.0,0.0,4.829907,63.435013,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 05:00:00,398.1,12.076,94.85522,11.276,11.856056,0.0,0.0,0.0,1000.45154,78.0,0.0,0.0,0.0,4.2136917,70.01681,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 06:00:00,405.3,12.276,94.54989,11.426001,11.965195,0.0,0.0,0.0,1001.1517,76.0,25.0,7.0,18.0,5.154415,65.22488,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 07:00:00,453.9,14.676001,88.67626,12.826,14.904997,0.0,0.0,0.0,1001.83136,55.0,147.0,74.0,73.0,4.5536795,71.564964,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 08:00:00,567.9,17.826,75.44876,13.426001,18.3881,0.0,0.0,0.0,1002.14,57.0,326.0,220.0,106.0,3.671294,101.3099,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 09:00:00,942.9,20.426,57.965637,11.876,20.373802,0.0,0.0,0.0,1002.32837,43.0,498.0,340.0,158.0,4.3349743,138.36655,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 10:00:00,2002.5,21.676,54.215065,12.026,21.488,0.0,0.0,0.0,1002.2718,41.0,555.0,384.0,171.0,5.8048253,172.87508,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 11:00:00,2618.7,22.726,58.144226,14.076,24.155224,0.0,0.0,0.0,1002.307,37.0,730.0,524.0,206.0,6.849467,183.01273,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 12:00:00,2683.2,23.976,59.770096,15.676001,26.743944,0.0,0.0,0.0,1002.0519,10.0,882.0,670.0,212.0,7.928178,177.39749,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 13:00:00,2842.2,24.976,59.813065,16.626,28.149902,0.0,0.0,0.0,1001.68915,12.0,913.0,715.0,198.0,8.825508,191.76826,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 14:00:00,3016.5,25.526001,59.374565,17.026,28.266766,0.0,0.0,0.0,1001.3113,21.0,852.0,670.0,182.0,10.1887,212.00534,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 15:00:00,2976.9,25.526001,59.374565,17.026,26.94817,0.0,0.0,0.0,1001.2122,35.0,631.0,372.0,259.0,10.464797,220.81499,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 16:00:00,2840.7,25.576,58.824657,16.926,26.490086,0.0,0.0,0.0,1001.01575,58.0,543.0,300.0,243.0,10.464797,220.81499,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 17:00:00,2823.6,25.376,60.09613,17.076,26.393486,0.0,0.0,0.0,1001.20715,72.0,435.0,267.0,168.0,10.195057,227.86247,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 18:00:00,2808.9,24.576,65.67385,17.726,25.978027,0.0,0.0,0.0,1001.6759,77.0,249.0,131.0,118.0,9.504273,245.37645,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 19:00:00,2781.9,23.126,71.43223,17.676,24.78575,0.0,0.0,0.0,1003.1126,63.0,120.0,53.0,67.0,7.5942073,275.44025,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 20:00:00,2188.8,21.376,77.97086,17.376,23.17142,0.0,0.0,0.0,1003.3508,58.0,18.0,4.0,14.0,5.771239,273.57626,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 21:00:00,1135.5,19.726,86.32003,17.376,21.868916,0.0,0.0,0.0,1003.49243,43.0,0.0,0.0,0.0,3.396233,212.00534,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 22:00:00,837.9,19.126,85.71573,16.676,20.824999,0.0,0.0,0.0,1003.868,38.0,0.0,0.0,0.0,4.39436,214.9921,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-03 23:00:00,518.7,19.326,84.92392,16.726,21.054499,0.0,0.0,0.0,1004.2706,18.0,0.0,0.0,0.0,4.3349743,184.76355,0,0,0,0,0,0,0,0,0,0,0,0,1771,5324,1529,3118,1263,1793,477,2818,0,257,0,0
2013-06-04 00:00:00,441.6,18.676,87.32169,16.526,20.43652,0.0,0.0,0.0,1004.4462,24.0,0.0,0.0,0.0,3.5455887,203.9625,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 01:00:00,441.9,17.976,90.086266,16.326,19.908903,0.0,0.0,0.0,1004.02606,32.0,0.0,0.0,0.0,1.8,233.13002,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 02:00:00,403.5,17.476,91.79153,16.126,19.373552,0.0,0.0,0.0,1004.3056,69.0,0.0,0.0,0.0,1.484318,255.96373,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 03:00:00,357.0,17.026,93.54096,15.976,18.974586,0.0,0.0,0.0,1004.68585,84.0,0.0,0.0,0.0,0.71999997,360.0,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 04:00:00,355.5,17.176,90.606636,15.626,18.722536,0.0,0.0,0.0,1005.4833,93.0,0.0,0.0,0.0,2.52,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 05:00:00,353.4,16.776,92.04358,15.476,17.99907,0.0,0.0,0.0,1006.162,91.0,0.0,0.0,0.0,4.3349743,228.36655,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 06:00:00,370.2,16.526,92.62154,15.326,17.735931,0.0,0.0,0.0,1006.3514,94.0,18.0,2.0,16.0,4.0249224,169.6952,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 07:00:00,438.0,17.076,92.35598,15.826,18.763325,0.0,0.0,0.0,1007.36053,95.0,92.0,22.0,70.0,2.0991426,120.96369,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 08:00:00,583.2,19.326,81.74292,16.126,21.204277,0.0,0.0,0.0,1007.2407,95.0,246.0,101.0,145.0,1.609969,153.43501,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 09:00:00,995.4,21.026001,70.14054,15.376,22.605246,0.0,0.0,0.0,1007.5962,91.0,456.0,255.0,201.0,1.609969,206.56499,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 10:00:00,2061.0,22.326,63.955914,15.176001,24.00991,0.0,0.0,0.0,1007.3434,66.0,616.0,392.0,224.0,3.319036,220.60121,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 11:00:00,2683.5,23.376,60.013794,15.176001,25.09235,0.0,0.0,0.0,1007.57684,20.0,665.0,465.0,200.0,5.1165614,219.28938,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 12:00:00,2782.2,24.476,56.53631,15.276,27.132036,0.0,0.0,0.0,1007.2175,2.0,866.0,651.0,215.0,7.145796,220.91429,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 13:00:00,2775.9,25.276001,54.24756,15.376,28.020477,0.0,0.0,0.0,1006.6499,4.0,905.0,732.0,173.0,8.161764,228.57643,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 14:00:00,2784.3,25.876,52.8551,15.526,28.611599,0.0,0.0,0.0,1006.17474,0.0,901.0,730.0,171.0,8.39657,239.0363,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 15:00:00,2786.1,26.126,52.24595,15.576,28.303734,0.0,0.0,0.0,1005.88586,2.0,805.0,642.0,163.0,8.427383,250.0168,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 16:00:00,2781.9,25.926,52.698822,15.526,27.189474,0.0,0.0,0.0,1005.7802,0.0,649.0,487.0,162.0,8.209263,254.74483,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 17:00:00,2783.1,25.676,54.522263,15.826,26.541382,0.0,0.0,0.0,1005.574,0.0,497.0,370.0,127.0,7.69592,259.21576,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 18:00:00,2786.1,24.976,60.962627,16.926,26.522722,0.0,0.0,0.0,1005.848,0.0,312.0,208.0,104.0,6.130579,273.3664,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 19:00:00,2808.9,23.576,74.25391,18.726,26.222271,0.0,0.0,0.0,1005.99927,0.0,138.0,72.0,66.0,4.1046314,285.25516,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 20:00:00,2337.9,23.226,64.97496,16.276,24.439484,0.0,0.0,0.0,1006.6807,0.0,20.0,5.0,15.0,6.5693827,279.46225,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 21:00:00,1195.2,22.726,65.49298,15.926001,24.126123,0.0,0.0,0.0,1006.8617,0.0,0.0,0.0,0.0,4.32,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 22:00:00,814.5,21.826,69.179924,15.926001,23.751778,0.0,0.0,0.0,1006.7323,13.0,0.0,0.0,0.0,0.71999997,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-04 23:00:00,510.3,20.876,72.85974,15.826,22.561283,0.0,0.0,0.0,1006.99713,94.0,0.0,0.0,0.0,2.0991426,59.03632,0,0,0,0,0,0,0,0,0,0,0,0,1642,5538,1580,3020,1272,1827,737,2795,0,231,0,0
2013-06-05 00:00:00,465.0,19.776001,77.23675,15.676001,21.050661,0.0,0.0,0.0,1007.25616,100.0,0.0,0.0,0.0,4.510787,28.610369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 01:00:00,453.6,18.326,82.141914,15.226,19.369354,0.0,0.0,0.0,1007.20624,100.0,0.0,0.0,0.0,4.8965297,36.027473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 02:00:00,404.7,17.526001,84.73076,14.926001,18.454952,0.0,0.0,0.0,1006.9804,100.0,0.0,0.0,0.0,4.8965297,53.972538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 03:00:00,367.2,16.476,87.68454,14.426001,17.2601,0.0,0.0,0.0,1007.0424,100.0,0.0,0.0,0.0,4.6102495,51.34017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 04:00:00,432.9,16.176,88.51304,14.276,16.94527,0.0,0.0,0.0,1007.4279,91.0,0.0,0.0,0.0,4.3349743,41.63345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 05:00:00,468.3,15.976,89.36012,14.226,16.801182,0.0,0.0,0.0,1007.6187,81.0,0.0,0.0,0.0,3.8268526,48.814175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 06:00:00,478.5,15.826,90.51293,14.276,16.68705,0.0,0.0,0.0,1007.6137,91.0,22.0,4.0,18.0,3.7064266,60.94549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 07:00:00,525.9,17.776001,91.51797,16.376,19.379805,0.0,0.0,0.0,1008.5729,96.0,141.0,57.0,84.0,4.198285,59.03632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 08:00:00,642.0,21.526001,77.25797,17.376,23.795446,0.0,0.0,0.0,1008.6034,99.0,323.0,201.0,122.0,2.52,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 09:00:00,1040.7,23.576,63.820045,16.326,25.46159,0.0,0.0,0.0,1008.57367,99.0,505.0,346.0,159.0,2.0991426,120.96369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 10:00:00,2233.8,24.976,57.204536,15.926001,27.45024,0.0,0.0,0.0,1008.0264,100.0,655.0,446.0,209.0,1.8,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 11:00:00,2686.5,26.126,54.2879,16.176,29.115932,0.0,0.0,0.0,1007.9654,100.0,762.0,511.0,251.0,3.563818,224.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 12:00:00,2857.2,26.926,53.63118,16.726,30.130615,0.0,0.0,0.0,1007.69446,20.0,822.0,533.0,289.0,5.815978,248.19853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 13:00:00,2852.1,27.526001,52.271988,16.876,30.867245,0.0,0.0,0.0,1007.5164,36.0,877.0,635.0,242.0,7.289444,249.77505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 14:00:00,2684.4,27.876,51.376297,16.926,31.081303,0.0,0.0,0.0,1007.1317,81.0,865.0,680.0,185.0,7.754637,248.19853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 15:00:00,2595.3,27.876,51.539345,16.976,30.15028,0.0,0.0,0.0,1006.83466,92.0,715.0,527.0,188.0,8.049845,259.69522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 16:00:00,2613.9,27.226,52.195183,16.576,28.455868,0.0,0.0,0.0,1006.31824,74.0,526.0,283.0,243.0,7.2805495,278.53067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 17:00:00,2793.0,26.976,55.020695,17.176,28.575089,0.0,0.0,0.0,1005.9139,44.0,439.0,282.0,157.0,6.489992,289.44012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 18:00:00,2841.9,26.326,62.4323,18.576,28.763065,0.0,0.0,0.0,1005.9916,69.0,264.0,143.0,121.0,5.04,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 19:00:00,2845.2,25.426,68.79199,19.276001,28.507298,0.0,0.0,0.0,1005.9619,82.0,116.0,47.0,69.0,2.9024127,29.744795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05 20:00:00,2342.1,25.076,63.342022,17.626,27.134857,0.0,0.0,0.0,1006.44525,89.0,17.0,2.0,15.0,4.6938257,32.471172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
